,sentence,cluster,distance_from_cluster_center,cluster_average_distance_from_center,deviation_from_mean_dist_from_center,cluster_distance_std_from_center
1693,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1694,hi,8,0.999997494902811,0.999997510901533,1.599872201385466e-08,1.765725298009044e-07
1695,exit,66,8.903387348449712,8.856963948428154,0.04642340002155798,0.20824101648501406
1696,ok i'm finish,7,0.9260687282682563,0.34595400517246344,0.5801147230957928,0.2732986159199743
1697,thank you,55,0.842132544433938,0.9328362459290007,0.09070370149506268,0.12545048808376122
1698,hi,8,0.999997494902811,0.999997510901533,1.599872201385466e-08,1.765725298009044e-07
1699,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1700,let's get firstname ,53,0.9999973894260709,0.9999977717577576,3.8233168675461116e-07,2.3375600518710038e-07
1701,"it's the first turn, anyone have any ideas?",24,5.803594839628652,5.851028709617839,0.047433869989186306,0.0729696577050772
1702,also hi,8,0.9999980876171229,0.999997510901533,5.767155899505383e-07,1.765725298009044e-07
1703,let's pick firstname lastname,23,2.0058588109743054,1.962241448632654,0.04361736234165137,0.12492026798941329
1704,"he was the first one to make a suggestion, and he's at the top of the list",90,3.2716873184701,3.211457342581248,0.06022997588885204,0.09589895875239025
1705,"yeah. we don't really have anything else to go on now, you know?",39,9.326196415715652,9.106968706428189,0.2192277092874626,0.14083432353647107
1706,well then. guess it wasn't either of those guys,33,0.8522887218525835,0.7992084101733768,0.05308031167920668,0.04752142202083362
1707,also hi. ,8,0.9999981442887476,0.999997510901533,6.333872145658503e-07,1.765725298009044e-07
1708,it seems really weird that they'd eliminate the only other person with accusations,68,8.105596760148895,7.824409845299352,0.2811869148495436,0.11708038000301893
1709,whoa sorry about that my page suddenly scrolled down and i thought time was up and just hit vote,41,6.557943949179041,6.501717742864155,0.05622620631488573,0.11911618806624896
1710,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1711,yes,21,10.291031766517962,10.342736028712961,0.05170426219499902,0.08548262318551557
1712,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1713,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1714,i assumed it was a male,65,0.8743601877636125,0.8724018873219016,0.0019583004417108585,0.022642954448292816
1715,i'll vote firstname,57,4.300914026058974,4.384021632424081,0.08310760636510661,0.08720352297895374
1716,trying too hard,67,0.998310233312413,0.9979666090711544,0.0003436242412585555,0.0003859492433240073
1717,i agree. firstname is,82,0.9998473244394935,0.999850210406959,2.885967465449113e-06,9.529730017608334e-06
1718,im just talkative lol,58,1.0346217961259128,0.9268439887271519,0.10777780739876086,0.13259817901605783
1719,really,75,0.9988436042302468,0.9991416250715757,0.0002980208413289054,0.00017998588292276248
1720,im not,28,10.578769488009147,10.725839781779905,0.1470702937707582,0.11842578169027054
1721,"hi, bystanders!  seems to me if we're smart, and we have more than the mafia, we can win this if we're smart",56,36.25021274425351,36.05753173246011,0.1926810117933968,0.06841589000406181
1722,hey!,73,1.8288091052216697,1.7733712344215644,0.055437870800105316,0.12061786710499356
1723,i have my eye on firstname lastname,93,40.72205810970311,40.689548484544986,0.032509625158127164,0.05203896464367442
1724,how is that funny?,99,10.1781505347809,10.067090541389126,0.1110599933917733,0.09218508946528184
1725,"firstname lastname is a crappy person, but not mafia",25,0.9891142627241633,0.9897311651733597,0.0006169024491964326,0.000856341231924151
1726,get rid of firstname,59,33.06919154456259,33.13409368185245,0.06490213728985594,0.06970708567874426
1727,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1728,lets get her outttta here!!!!!!!!!!!!!!!!!!!,19,10.79870225427771,10.849164609842095,0.05046235556438461,0.05568512764916732
1729,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1730,agreed. firstname is mafia.,25,0.9892273859716125,0.9897311651733597,0.0005037792017471565,0.000856341231924151
1731,"firstname, who should we vote out then?",57,4.405704236779208,4.384021632424081,0.021682604355127033,0.08720352297895374
1732,so who's a bystander?,64,1.0000000274930316,0.9999999831576672,4.433536437975505e-08,4.763362861234064e-08
1733,i'm mafia,56,36.0008611809779,36.05753173246011,0.05667055148221323,0.06841589000406181
1734,vote me out,60,0.653970656479627,0.694211056443946,0.04024039996431894,0.04514529488419193
1735,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1736,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1737,hey all!,0,0.9997212567838796,0.9997293121484646,8.05536458503564e-06,4.5808653351005316e-05
1738,i'm down with that.,74,0.9904080038024827,0.9883353677274148,0.002072636075067913,0.0021239652227093113
1739,hello ,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1740,hey,73,1.7146920121417615,1.7733712344215644,0.058679222279802934,0.12061786710499356
1741,hi guys,8,0.9999977732666504,0.999997510901533,2.6236511740940216e-07,1.765725298009044e-07
1742,hey how r u,73,2.1612041330209966,1.7733712344215644,0.38783289859943215,0.12061786710499356
1743,firstname is mafia,25,0.9885125452698477,0.9897311651733597,0.0012186199035120193,0.000856341231924151
1744,hey just for lol guys,49,6.214010409023847,6.231880090641718,0.017869681617871613,0.14685737789169545
1745,hey,73,1.7146920121417615,1.7733712344215644,0.058679222279802934,0.12061786710499356
1746,really,75,0.9988436042302468,0.9991416250715757,0.0002980208413289054,0.00017998588292276248
1747,hahaha,2,18.798195209172064,18.942110806865355,0.1439155976932902,0.17193686878325795
1748,great,55,0.7310084662707464,0.9328362459290007,0.20182777965825427,0.12545048808376122
1749,no guys,49,6.2033991164657865,6.231880090641718,0.028480974175931983,0.14685737789169545
1750,helo,22,2.7243453567402485,2.792625051548908,0.06827969480865947,0.11475557292545838
1751,amnda is mafia,47,0.7974425163881879,0.6663907601643864,0.1310517562238015,0.08073377964213072
1752,vote her out,60,0.6657856674544484,0.694211056443946,0.028425388989497535,0.04514529488419193
1753,whos firstname?,98,0.8432703214742662,0.8605426550854535,0.017272333611187296,0.016471891065239226
1754,im gonna make you an offer you cant refuse,76,0.999799239740786,0.9997187662537166,8.047348706941015e-05,6.185545168199347e-05
1755,sure,31,1.6182705579872478,1.68462537176191,0.06635481377466212,0.1321382238159041
1756,"firstname is mafia, lets get rid of her",25,0.9895531936666621,0.9897311651733597,0.0001779715066976273,0.000856341231924151
1757,firstname lastname is gonan sleep with the fishes,98,0.8935284306057611,0.8605426550854535,0.03298577552030768,0.016471891065239226
1758,firstname is mafia too,25,0.9887159126354372,0.9897311651733597,0.0010152525379224508,0.000856341231924151
1759,firstname is a made man,53,0.9999977356478397,0.9999977717577576,3.610991794467111e-08,2.3375600518710038e-07
1760,one more vote for firstname,57,4.311646834017389,4.384021632424081,0.07237479840669181,0.08720352297895374
1761,firstname lastname is too suspicious,51,0.9999127282984942,0.9999130636934231,3.3539492894085754e-07,6.687429383198461e-06
1762,why?,63,6.965266989326842,7.0628472694018525,0.09758028007501007,0.13581627870395038
1763,how many women mafioso do you know?,80,4.252460201137158,4.296601191462491,0.04414099032533336,0.11362343326074224
1764,get rid of firstname?,59,33.08734721653702,33.13409368185245,0.046746465315429475,0.06970708567874426
1765,she voted you out with firstname,71,0.7519366026648505,0.7447523425042673,0.007184260160583267,0.09356876727749143
1766,"er,firstname*",3,0.7805912501934099,0.7445590811429962,0.03603216905041373,0.029393247624748563
1767,firstname makes me nervous she voted me ,71,0.7122207622582464,0.7447523425042673,0.032531580246020875,0.09356876727749143
1768,"hey firstname, who do you think is in the mafia?",25,0.9894257621905336,0.9897311651733597,0.00030540298282610845,0.000856341231924151
1769,damnuit,22,2.786229739594525,2.792625051548908,0.006395311954383143,0.11475557292545838
1770,meant to click firstname and can't change it,51,0.9999314369081699,0.9999130636934231,1.8373214746736366e-05,6.687429383198461e-06
1771,firstname - did you not vote last round? any suspicions?,71,0.7300294364424521,0.7447523425042673,0.014722906061815144,0.09356876727749143
1772,so who do we think is in the mafia? ,56,36.05775012901568,36.05753173246011,0.00021839655556732396,0.06841589000406181
1773,"interesting, would make sense firstname is mafia. ",25,0.988888672260028,0.9897311651733597,0.000842492913331716,0.000856341231924151
1774,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1775,get firstname?,3,0.7586188271720897,0.7445590811429962,0.014059746029093545,0.029393247624748563
1776,poor guy,67,0.9977921298950791,0.9979666090711544,0.00017447917607527064,0.0003859492433240073
1777,glad he's gone. he gave me crabs,66,9.109127620837834,8.856963948428154,0.2521636724096794,0.20824101648501406
1778,boobs,22,2.8546867750007063,2.792625051548908,0.06206172345179839,0.11475557292545838
1779,"yeah, firstname is lacking some compassion here. seems like a bad guy imo.",1,0.9525874090594814,0.9528044425537741,0.00021703349429269547,0.004265219544808686
1780,i bet firstname did it. just look at that evil laugh. just sayin.,51,0.9999189839099877,0.9999130636934231,5.920216564536673e-06,6.687429383198461e-06
1781,pitch fork time! get firstname!,53,0.9999980766807235,0.9999977717577576,3.0492296587691925e-07,2.3375600518710038e-07
1782,kill me cause i'm sick of this stupid game,52,12.609295962410613,12.695539957913217,0.08624399550260442,0.09261368918169911
1783,i wanna trade,18,0.8176713854721839,0.7356155376044243,0.08205584786775955,0.07672722777188604
1784,get me outt,5,0.9740110479590851,0.9664023612777154,0.007608686681369714,0.008483793331903746
1785,;),77,0.687011729221953,0.7867987614941969,0.09978703227224395,0.109258978946696
1786,me and firstname ,93,40.70063351867334,40.689548484544986,0.011085034128356597,0.05203896464367442
1787,kick me out for that moneyy,50,12.426063024184014,12.361733751288014,0.06432927289599988,0.08639634534763625
1788,i am,28,10.511406550166333,10.725839781779905,0.21443323161357242,0.11842578169027054
1789,and this a game,52,12.655509511212339,12.695539957913217,0.04003044670087874,0.09261368918169911
1790,im a hoarse,62,5.079721895168142,4.990670841666734,0.08905105350140818,0.10982352348456298
1791,hahaha,2,18.798195209172064,18.942110806865355,0.1439155976932902,0.17193686878325795
1792,yeeeet,5,0.9658334930860399,0.9664023612777154,0.0005688681916754534,0.008483793331903746
1793,hahaha,2,18.798195209172064,18.942110806865355,0.1439155976932902,0.17193686878325795
1794,heys,73,1.955760409027936,1.7733712344215644,0.1823891746063715,0.12061786710499356
1795,"don't vote for firstname, make them suffer and wait.",57,4.403168230498373,4.384021632424081,0.01914659807429242,0.08720352297895374
1796,h3ehe,22,2.8018937872423084,2.792625051548908,0.009268735693400476,0.11475557292545838
1797,firstname lastname,23,1.8457288998726131,1.962241448632654,0.11651254876004091,0.12492026798941329
1798,good job firstname. feeling like a lastname murder today?,1,0.9519054554496135,0.9528044425537741,0.0008989871041605868,0.004265219544808686
1799,"firstname is really quiet, whats up with that? you think the killer is gonna talk? no way, they are gonna be silent and invisible.",51,0.9999253069461185,0.9999130636934231,1.2243252695331996e-05,6.687429383198461e-06
1800,feels bad,74,0.9855400615676766,0.9883353677274148,0.00279530615973822,0.0021239652227093113
1801,oh nooooo,36,0.9425157060044455,0.9458414473787204,0.003325741374274993,0.012199646172912618
1802,how can you laugh!? this is serious busines!,10,3.4674001644793964,3.4693668138381617,0.0019666493587653378,0.05323755099530851
1803,.... my spelling sucks.,22,2.9380712099581987,2.792625051548908,0.14544615840929076,0.11475557292545838
1804,"so, let's just confess. if you're the mafia, say so!",56,36.15737741047357,36.05753173246011,0.0998456780134589,0.06841589000406181
1805,is it?,99,9.987124943061024,10.067090541389126,0.07996559832810135,0.09218508946528184
1806,like death,86,7.019858621708709,7.246844806274433,0.2269861845657246,0.09475582024581412
1807,"wow, good job firstname, still killing without retribution i see.",1,0.9600740423212951,0.9528044425537741,0.007269599767521062,0.004265219544808686
1808,"the mafia has raptors, i'm sure.",47,0.7038689478588578,0.6663907601643864,0.03747818769447142,0.08073377964213072
1809,"sure, i'll sheep vote.",12,14.172353218836388,14.141426684408504,0.030926534427884178,0.06588901518489934
1810,"firstname lastname, are you the mafia lady?",25,0.9898374228218086,0.9897311651733597,0.00010625764844895969,0.000856341231924151
1811,"i just realized, i had to push vote xd oops. i haven't been voting",41,6.519696654644443,6.501717742864155,0.017978911780287987,0.11911618806624896
1812,bahahahaha,75,0.9991756064129279,0.9991416250715757,3.398134135224051e-05,0.00017998588292276248
1813,i say vote firstname. that silence is deadly.,57,4.4550181988176965,4.384021632424081,0.07099656639361562,0.08720352297895374
1814,what,39,9.125152280526757,9.106968706428189,0.0181835740985683,0.14083432353647107
1815,get that mafia murderer firstname!,25,0.990246795724133,0.9897311651733597,0.000515630550773305,0.000856341231924151
1816,"this is such a stupid game. i'm a bystander, but kill me anyways, want to get on with my day",64,1.0000000081957345,0.9999999831576672,2.5038067286153876e-08,4.763362861234064e-08
1817,hmm hmm hmmm,13,10.173388234966236,10.155813942738078,0.017574292228157873,0.06332899782991863
1818,a hoarse horse,83,2.4065132371533164,2.098712583394377,0.3078006537589393,0.17636755963001124
1819,there ya go,18,0.8694748928346777,0.7356155376044243,0.13385935523025339,0.07672722777188604
1820,guess it wasnt her lol,33,0.8257292288483882,0.7992084101733768,0.026520818675011326,0.04752142202083362
1821,firstname huh,3,0.7544306248256074,0.7445590811429962,0.009871543682611228,0.029393247624748563
1822,im a bounty hunter/ raptor trainer by day,62,5.083894699425535,4.990670841666734,0.09322385775880093,0.10982352348456298
1823,pays the bills,86,7.34261374373463,7.246844806274433,0.0957689374601971,0.09475582024581412
1824,never mess with firstname on her period.,51,0.999920343974245,0.9999130636934231,7.28028082186416e-06,6.687429383198461e-06
1825,"just look at the denial from firstname. i'm telling you, prime suspect, just saying.",51,0.999932988778285,0.9999130636934231,1.992508486181599e-05,6.687429383198461e-06
1826,lmao,34,0.6951788899380584,0.4068941663281988,0.2882847236098596,0.11696843987195475
1827,!,77,0.7974655815410697,0.7867987614941969,0.010666820046872805,0.109258978946696
1828,"and wtg, firstname.",53,0.9999981364531645,0.9999977717577576,3.6469540687367186e-07,2.3375600518710038e-07
1829,firstname,3,0.7189234777004523,0.7445590811429962,0.025635603442543897,0.029393247624748563
1830,firstname?,3,0.7323999396891628,0.7445590811429962,0.012159141453833344,0.029393247624748563
1831,like a fart?,86,7.209895164260731,7.246844806274433,0.036949642013702544,0.09475582024581412
1832,i'd say that too.,15,9.366033727850462,9.046157536489424,0.31987619136103795,0.12462998059354011
1833,"also,",75,0.9992077559649368,0.9991416250715757,6.61308933611604e-05,0.00017998588292276248
1834,"evil, saucy minx, you.",95,3.970092241988591,3.7319292699375413,0.23816297205104986,0.205308669292972
1835,lol firstname. ,3,0.7931114846516572,0.7445590811429962,0.04855240350866097,0.029393247624748563
1836,is there a point to this?,17,5.409045093630511,5.390137070596092,0.018908023034419408,0.07334551230748236
1837,"you're right, firstname isn't talking.",51,0.9999087884123808,0.9999130636934231,4.275281042298573e-06,6.687429383198461e-06
1838,think firstname's getting 86d,53,0.9999979775782536,0.9999977717577576,2.0582049597983598e-07,2.3375600518710038e-07
1839,pitch forks! get that silent but deadly outta here!,83,2.1364646151646025,2.098712583394377,0.03775203177022535,0.17636755963001124
1840,"is it, firstname?",98,0.8452220023073972,0.8605426550854535,0.015320652778056276,0.016471891065239226
1841,you are?!,28,10.706828359071672,10.725839781779905,0.01901142270823364,0.11842578169027054
1842,i'm scared.,74,0.9874166275277303,0.9883353677274148,0.0009187401996845201,0.0021239652227093113
1843,!,77,0.7974655815410697,0.7867987614941969,0.010666820046872805,0.109258978946696
1844,"i'll vote for you, because you're sinister enough. you're a money hungry, hoarse horse.",12,14.162274284459546,14.141426684408504,0.02084760005104158,0.06588901518489934
1845,oi! ,50,12.256952682969818,12.361733751288014,0.10478106831819645,0.08639634534763625
1846,firstname lastname!,23,2.001370590388689,1.962241448632654,0.0391291417560351,0.12492026798941329
1847,wow.,55,0.9469491083184247,0.9328362459290007,0.014112862389423997,0.12545048808376122
1848,this does not look good for me.,74,0.9901691047872475,0.9883353677274148,0.0018337370598326963,0.0021239652227093113
1849,"well, firstname probably asked for it anyways.",51,0.9999076475597461,0.9999130636934231,5.416133676994228e-06,6.687429383198461e-06
1850,i would assume.,20,11.257689955846999,11.086123157436502,0.17156679841049716,0.1452214692343038
1851,sooooo,75,0.9990505431965557,0.9991416250715757,9.108187501993825e-05,0.00017998588292276248
1852,awkward silence.,58,1.012941979720479,0.9268439887271519,0.08609799099332716,0.13259817901605783
1853,firstname lastname sounds like a hard core name.,1,0.9477973208629281,0.9528044425537741,0.005007121690845939,0.004265219544808686
1854,"if i was mafia, i'd want firstname lastname to be my name. very suave.",25,0.9892836250778814,0.9897311651733597,0.00044754009547831597,0.000856341231924151
1855,i read it in the sun.,40,0.9902990314252015,0.9897263100237156,0.0005727214014858983,0.0018396536777035685
1856,pitch forks a ready!,83,2.2690213520237545,2.098712583394377,0.17030876862937738,0.17636755963001124
1857,<-clearly evil mastermind. ,40,0.9905978491065596,0.9897263100237156,0.0008715390828439862,0.0018396536777035685
1858,is there a firstname in the house?!,98,0.8714142763441355,0.8605426550854535,0.010871621258682018,0.016471891065239226
1859,"getting really suspicious of you silent, murder-y types.",27,11.166076720846885,11.18416213148191,0.018085410635025667,0.0855468684014906
1860,"of course i'm right,.",75,0.9992514826856801,0.9991416250715757,0.00010985761410442496,0.00017998588292276248
1861,i'm firstname effing lastname.,93,40.617468313275474,40.689548484544986,0.07208017126951205,0.05203896464367442
1862,"with a name like this, i'm probably a coffee/cocaine tycoon. ",88,1.0505335441057058,0.9095046971787669,0.14102884692693884,0.14430989847220144
1863,"jesus firstname, what is wrong with you. did they not pay you enough?",88,1.0051578593856003,0.9095046971787669,0.0956531622068334,0.14430989847220144
1864,i like talking to myself!,62,5.118153690514574,4.990670841666734,0.12748284884783967,0.10982352348456298
1865,hi. ,8,0.9999975444403993,0.999997510901533,3.353886635082404e-08,1.765725298009044e-07
1866,hello all,0,0.9997058824026208,0.9997293121484646,2.342974584379487e-05,4.5808653351005316e-05
1867,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1868,alrighty,7,0.8061974580272987,0.34595400517246344,0.46024345285483526,0.2732986159199743
1869,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1870,hey,73,1.7146920121417615,1.7733712344215644,0.058679222279802934,0.12061786710499356
1871,hello ,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1872,ok,7,0.16628758960955103,0.34595400517246344,0.1796664155629124,0.2732986159199743
1873,not firstname lastname,23,1.9577004068584243,1.962241448632654,0.004541041774229759,0.12492026798941329
1874,why?,63,6.965266989326842,7.0628472694018525,0.09758028007501007,0.13581627870395038
1875,"no really, not",75,0.9991171751683544,0.9991416250715757,2.4449903221257507e-05,0.00017998588292276248
1876,firstname,3,0.7189234777004523,0.7445590811429962,0.025635603442543897,0.029393247624748563
1877,80secs left,6,4.905532172857152,4.901966107264757,0.003566065592394807,0.13134482395259425
1878,not sure who to choose,76,0.999656353017338,0.9997187662537166,6.241323637856677e-05,6.185545168199347e-05
1879,firstname is mafia i think,25,0.9888972169716642,0.9897311651733597,0.0008339482016954669,0.000856341231924151
1880,agree how are we supposed to play this game over a chat box haha,52,12.64279346888997,12.695539957913217,0.052746489023247634,0.09261368918169911
1881,whats the prize if we win?,91,3.6964112397273308,3.693194553086263,0.0032166866410676676,0.07260413614956929
1882,don't think there is a prize,91,3.6719257429016046,3.693194553086263,0.021268810184658538,0.07260413614956929
1883,if you are mafia just respond to this ,56,36.003774993559304,36.05753173246011,0.0537567389008089,0.06841589000406181
1884,vote me out then lol,60,0.7087096073914542,0.694211056443946,0.014498550947508182,0.04514529488419193
1885,don't you turn this on me,35,8.847917457856472,8.801501089025187,0.046416368831284416,0.11080052756216897
1886,i have no rationale just speeding things up ,75,0.9993402699674494,0.9991416250715757,0.00019864489587373413,0.00017998588292276248
1887,i'm voting for firstname ,57,4.277962105174273,4.384021632424081,0.1060595272498075,0.08720352297895374
1888,then who besides firstname?,82,0.9998529493917432,0.999850210406959,2.7389847842007597e-06,9.529730017608334e-06
1889,i don't trust firstname,51,0.9999094305497023,0.9999130636934231,3.6331437208714235e-06,6.687429383198461e-06
1890,firstname lastname,23,1.8457288998726131,1.962241448632654,0.11651254876004091,0.12492026798941329
1891,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1892,firstname lastname needs to be gone,59,33.11788632913037,33.13409368185245,0.016207352722076962,0.06970708567874426
1893,lets eliminate firstname,59,33.06092169766236,33.13409368185245,0.07317198419008974,0.06970708567874426
1894,welp they weren't mafia.... so there are only a few choices left,56,36.08810086223665,36.05753173246011,0.030569129776537807,0.06841589000406181
1895,haha,2,18.7997317465646,18.942110806865355,0.14237906030075465,0.17193686878325795
1896,well no.,92,0.8351131765365559,0.6766614866198202,0.15845168991673575,0.2962311700083855
1897,not sure how to tell,70,0.8417508672150268,0.8824358395546856,0.04068497233965884,0.030485003112308548
1898,im hungry vote me off,12,14.228174131047124,14.141426684408504,0.08674744663862022,0.06588901518489934
1899,could be any of us. its just a guess.,33,0.7736751972925313,0.7992084101733768,0.025533212880845535,0.04752142202083362
1900,i wish there was more back story lol,97,1.726732882292416,1.599938102340671,0.12679477995174504,0.1153293567593152
1901,great game in person,52,12.563947137498236,12.695539957913217,0.13159282041498166,0.09261368918169911
1902,impossible like this,67,0.9984180598461592,0.9979666090711544,0.00045145077500474695,0.0003859492433240073
1903,agreed,15,9.098229123377644,9.046157536489424,0.052071586888219556,0.12462998059354011
1904,or am i just saying vote me off,60,0.7843789823310499,0.694211056443946,0.09016792588710387,0.04514529488419193
1905,"really, firstname?",3,0.7864282465934439,0.7445590811429962,0.04186916545044772,0.029393247624748563
1906,well firstname isn't mafia we know that,25,0.9887124622646046,0.9897311651733597,0.0010187029087550536,0.000856341231924151
1907,she'd be invested if she was,80,4.390925914606708,4.296601191462491,0.0943247231442168,0.11362343326074224
1908,so don't kill her,35,8.748745710241897,8.801501089025187,0.052755378783290396,0.11080052756216897
1909,or reverse psychology,86,7.144581178840607,7.246844806274433,0.10226362743382644,0.09475582024581412
1910,sup,22,2.5309753063666376,2.792625051548908,0.26164974518227035,0.11475557292545838
1911,yo,5,0.9535788929077229,0.9664023612777154,0.012823468369992486,0.008483793331903746
1912,get firstname outta here,53,0.999997607761531,0.9999977717577576,1.6399622659868385e-07,2.3375600518710038e-07
1913,firstname talkin too much,51,0.9999188928518715,0.9999130636934231,5.82915844837828e-06,6.687429383198461e-06
1914,it's you probably,33,0.7733537903427639,0.7992084101733768,0.02585461983061299,0.04752142202083362
1915,kind of a fun game haha,52,12.564879016888783,12.695539957913217,0.13066094102443415,0.09261368918169911
1916,there's a bonus prize guys come on now,91,3.5783456158657234,3.693194553086263,0.11484893722053968,0.07260413614956929
1917,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1918,i'm going to vote we eliminate firstname lastname,59,33.13398332597673,33.13409368185245,0.00011035587571939232,0.06970708567874426
1919,hey!,73,1.8288091052216697,1.7733712344215644,0.055437870800105316,0.12061786710499356
1920,me too!,43,0.5891943762363148,0.5847759163779362,0.004418459858378521,0.09514179471623053
1921,no i'm a voter,12,14.129519842251034,14.141426684408504,0.01190684215747062,0.06588901518489934
1922,firstname lastname jr?,23,2.1309858386625464,1.962241448632654,0.1687443900298924,0.12492026798941329
1923,firstname lastname,23,1.8457288998726131,1.962241448632654,0.11651254876004091,0.12492026798941329
1924,lol,34,0.36184203529942616,0.4068941663281988,0.045052131028772646,0.11696843987195475
1925,i agree,15,8.956310651323776,9.046157536489424,0.08984688516564887,0.12462998059354011
1926,so do we want to vote off someone,60,0.6883311599514477,0.694211056443946,0.0058798964924983155,0.04514529488419193
1927,that is you right?,99,9.982225537931534,10.067090541389126,0.08486500345759218,0.09218508946528184
1928,i am a bystander,64,0.999999907268531,0.9999999831576672,7.588913619738236e-08,4.763362861234064e-08
1929,who do you think the mafia is,56,36.011336444496514,36.05753173246011,0.04619528796359873,0.06841589000406181
1930,you completely revealed yourself and they still didn't realize you where mafia the heck lol,4,0.9999115611747393,0.9999138659910641,2.304816324794068e-06,1.1829925927452053e-05
1931,hahahaha!,2,19.00498116991152,18.942110806865355,0.06287036304616578,0.17193686878325795
1932,ok so they think it's firstname,51,0.9999120577152392,0.9999130636934231,1.0059781839766302e-06,6.687429383198461e-06
1933,let's not vote for them,60,0.7685634118814534,0.694211056443946,0.0743523554375074,0.04514529488419193
1934,i say we elinate,30,0.8428154437434677,0.8268573241750891,0.01595811956837867,0.04992921205946025
1935,firstname lastname,23,1.8457288998726131,1.962241448632654,0.11651254876004091,0.12492026798941329
1936,ok,7,0.16628758960955103,0.34595400517246344,0.1796664155629124,0.2732986159199743
1937,firstname lastname is mafia,25,0.988576032602943,0.9897311651733597,0.0011551325704166615,0.000856341231924151
1938,firstname are you a bystander?,72,0.9917958539891493,0.9925341568249711,0.0007383028358218802,0.0007706691041675868
1939,that's what somebody in the mafia would say!,47,0.5912691047091582,0.6663907601643864,0.0751216554552282,0.08073377964213072
1940,what about firstname?,82,0.99983539879536,0.999850210406959,1.4811611598997132e-05,9.529730017608334e-06
1941,"i'm a bystander, duh ",64,0.9999999593289709,0.9999999831576672,2.3828696349426082e-08,4.763362861234064e-08
1942,firstname is mobster,25,0.9917269921791031,0.9897311651733597,0.0019958270057434113,0.000856341231924151
1943,ok now let's eliminate firstname then outnumber vote firstname,57,4.49202570414167,4.384021632424081,0.10800407171758941,0.08720352297895374
1944,since firstname seems very quiet,51,0.9999088518981148,0.9999130636934231,4.211795308295407e-06,6.687429383198461e-06
1945,what you think?,99,9.86980348124863,10.067090541389126,0.19728706014049635,0.09218508946528184
1946,yeah i think that is a good plan,79,8.086835717357374,8.188325033528246,0.10148931617087165,0.13092426839597565
1947,i think firstname will believe us,53,0.9999977635988901,0.9999977717577576,8.158867470520192e-09,2.3375600518710038e-07
1948,yes,21,10.291031766517962,10.342736028712961,0.05170426219499902,0.08548262318551557
1949,lol,34,0.36184203529942616,0.4068941663281988,0.045052131028772646,0.11696843987195475
1950,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1951,hey,73,1.7146920121417615,1.7733712344215644,0.058679222279802934,0.12061786710499356
1952,let's vote for firstname,57,4.31616349224155,4.384021632424081,0.06785814018253067,0.08720352297895374
1953,ok,7,0.16628758960955103,0.34595400517246344,0.1796664155629124,0.2732986159199743
1954,hi,8,0.9999974235229239,0.999997510901533,8.737860912599871e-08,1.765725298009044e-07
1955,hey guys!,49,6.085288428294596,6.231880090641718,0.14659166234712284,0.14685737789169545
1956,hey,73,1.7146920121417615,1.7733712344215644,0.058679222279802934,0.12061786710499356
1957,firstname vote firstname,57,4.284698023262874,4.384021632424081,0.09932360916120686,0.08720352297895374
1958,oooo,36,0.9392361039314266,0.9458414473787204,0.006605343447293799,0.012199646172912618
1959,im a bystander but i gotcha,64,0.9999999138285373,0.9999999831576672,6.93291299924681e-08,4.763362861234064e-08
1960,wrong choice guys lol but good luck,76,0.9996792377750577,0.9997187662537166,3.952847865884568e-05,6.185545168199347e-05
1961,i'm a simple woman and would never harm anyone,35,8.941299595221512,8.801501089025187,0.13979850619632472,0.11080052756216897
1962,hello,38,0.9998529520198447,0.9998556284412221,2.676421377412197e-06,9.128381402258601e-06
1963,oh boy,36,0.9338986414469456,0.9458414473787204,0.01194280593177488,0.012199646172912618
1964,"this is gonnna be harder than i thought, lol",22,2.965649079143057,2.792625051548908,0.17302402759414903,0.11475557292545838
1965,any thoughts on strategy?,30,0.9106813737512062,0.8268573241750891,0.08382404957611711,0.04992921205946025
